"unitid","institution name","year","S2014_IS.Instructional staff category","S2014_IS_RV.Grand total","S2014_IS_RV.Grand total men","S2014_IS_RV.Grand total women","S2014_IS_RV.American Indian or Alaska Native total","S2014_IS_RV.American Indian or Alaska Native men","S2014_IS_RV.American Indian or Alaska Native women","S2014_IS_RV.Asian total","S2014_IS_RV.Asian men","S2014_IS_RV.Asian women","S2014_IS_RV.Black or African American total","S2014_IS_RV.Black or African American men","S2014_IS_RV.Black or African American women","S2014_IS_RV.Hispanic or Latino total","S2014_IS_RV.Hispanic or Latino men","S2014_IS_RV.Hispanic or Latino women","S2014_IS_RV.Native Hawaiian or Other Pacific Islander total","S2014_IS_RV.Native Hawaiian or Other Pacific Islander men","S2014_IS_RV.Native Hawaiian or Other Pacific Islander women","S2014_IS_RV.White total","S2014_IS_RV.White men","S2014_IS_RV.White women","S2014_IS_RV.Two or more races total","S2014_IS_RV.Two or more races men","S2014_IS_RV.Two or more races women","S2014_IS_RV.Race/ethnicity unknown total","S2014_IS_RV.Race/ethnicity unknown men","S2014_IS_RV.Race/ethnicity unknown women","S2014_IS_RV.Nonresident alien total","S2014_IS_RV.Nonresident alien men","S2014_IS_RV.Nonresident alien women","IDX_HR"
"109785","Azusa Pacific University","2014","Not on tenure track/No tenure system system total","447","210","237","3","1","2","59","23","36","27","9","18","28","11","17","4","2","2","298","146","152","0","0","0","23","15","8","5","3","2","-2"
"109785","Azusa Pacific University","2014","Not on tenure/no tenure system, professors","146","88","58","0","0","0","18","10","8","9","6","3","5","3","2","0","0","0","106","64","42","0","0","0","8","5","3","0","0","0","-2"
"109785","Azusa Pacific University","2014","Not on tenure/no tenure system, associate professors","120","62","58","2","1","1","18","10","8","12","2","10","7","4","3","1","0","1","72","39","33","0","0","0","8","6","2","0","0","0","-2"
"109785","Azusa Pacific University","2014","Not on tenure/no tenure system, assistant professors","166","58","108","1","0","1","23","3","20","6","1","5","16","4","12","2","2","0","107","41","66","0","0","0","6","4","2","5","3","2","-2"
"109785","Azusa Pacific University","2014","Not on tenure/no tenure system, instructors","15","2","13","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","13","2","11","0","0","0","1","0","1","0","0","0","-2"
"109819","Bakersfield College","2014","Tenured total","189","99","90","2","1","1","7","2","5","9","4","5","18","7","11","1","1","0","140","80","60","0","0","0","12","4","8","0","0","0","-2"
"109819","Bakersfield College","2014","Tenured, instructors","189","99","90","2","1","1","7","2","5","9","4","5","18","7","11","1","1","0","140","80","60","0","0","0","12","4","8","0","0","0","-2"
"109819","Bakersfield College","2014","On-Tenure track total","56","29","27","0","0","0","6","5","1","1","1","0","9","4","5","0","0","0","39","18","21","0","0","0","1","1","0","0","0","0","-2"
"109819","Bakersfield College","2014","On-tenure track, instructors","56","29","27","0","0","0","6","5","1","1","1","0","9","4","5","0","0","0","39","18","21","0","0","0","1","1","0","0","0","0","-2"
"109819","Bakersfield College","2014","Not on tenure track/No tenure system system total","16","11","5","1","1","0","1","1","0","2","0","2","5","3","2","0","0","0","7","6","1","0","0","0","0","0","0","0","0","0","-2"
