"unitid","institution name","year","C2018_A.First or Second Major","C2018_A.CIP Code -  2010 Classification","CipTitle","C2018_A.Award Level code","C2018_A_RV.Grand total","C2018_A_RV.Grand total men","C2018_A_RV.Grand total women","C2018_A_RV.American Indian or Alaska Native total","C2018_A_RV.American Indian or Alaska Native men","C2018_A_RV.American Indian or Alaska Native women","C2018_A_RV.Asian total","C2018_A_RV.Asian men","C2018_A_RV.Asian women","C2018_A_RV.Black or African American total","C2018_A_RV.Black or African American men","C2018_A_RV.Black or African American women","C2018_A_RV.Hispanic or Latino total","C2018_A_RV.Hispanic or Latino men","C2018_A_RV.Hispanic or Latino women","C2018_A_RV.Native Hawaiian or Other Pacific Islander total","C2018_A_RV.Native Hawaiian or Other Pacific Islander men","C2018_A_RV.Native Hawaiian or Other Pacific Islander women","C2018_A_RV.White total","C2018_A_RV.White men","C2018_A_RV.White women","C2018_A_RV.Two or more races total","C2018_A_RV.Two or more races men","C2018_A_RV.Two or more races women","C2018_A_RV.Race/ethnicity unknown total","C2018_A_RV.Race/ethnicity unknown men","C2018_A_RV.Race/ethnicity unknown women","C2018_A_RV.Nonresident alien total","C2018_A_RV.Nonresident alien men","C2018_A_RV.Nonresident alien women","IDX_C"
"110097","Biola University","2018","First major","'40'","Physical Sciences","Bachelor's degree","15","11","4","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","10","8","2","2","1","1","1","1","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40'","Physical Sciences","Degrees total","15","11","4","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","10","8","2","2","1","1","1","1","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40'","Physical Sciences","Degrees/certificates total","15","11","4","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","10","8","2","2","1","1","1","1","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.01'","Physical Sciences","Bachelor's degree","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.01'","Physical Sciences","Degrees total","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.01'","Physical Sciences","Degrees/certificates total","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.0101'","Physical Sciences","Bachelor's degree","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.0101'","Physical Sciences","Degrees total","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.0101'","Physical Sciences","Degrees/certificates total","6","5","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","4","4","0","1","0","1","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.05'","Chemistry","Bachelor's degree","5","3","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.05'","Chemistry","Degrees total","5","3","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.05'","Chemistry","Degrees/certificates total","5","3","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.0501'","Chemistry, General","Bachelor's degree","5","3","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.0501'","Chemistry, General","Degrees total","5","3","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.0501'","Chemistry, General","Degrees/certificates total","5","3","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.08'","Physics","Bachelor's degree","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.08'","Physics","Degrees total","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.08'","Physics","Degrees/certificates total","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.0801'","Physics, General","Bachelor's degree","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.0801'","Physics, General","Degrees total","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110097","Biola University","2018","First major","'40.0801'","Physics, General","Degrees/certificates total","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40'","Physical Sciences","Bachelor's degree","102","57","45","0","0","0","6","2","4","0","0","0","14","10","4","0","0","0","73","41","32","8","3","5","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40'","Physical Sciences","Master's degree","5","3","2","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40'","Physical Sciences","Degrees total","107","60","47","0","0","0","8","3","5","0","0","0","15","11","4","0","0","0","75","42","33","8","3","5","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40'","Physical Sciences","Degrees/certificates total","107","60","47","0","0","0","8","3","5","0","0","0","15","11","4","0","0","0","75","42","33","8","3","5","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40.05'","Chemistry","Bachelor's degree","21","9","12","0","0","0","3","0","3","0","0","0","3","2","1","0","0","0","12","7","5","3","0","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40.05'","Chemistry","Master's degree","5","3","2","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40.05'","Chemistry","Degrees total","26","12","14","0","0","0","5","1","4","0","0","0","4","3","1","0","0","0","14","8","6","3","0","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40.05'","Chemistry","Degrees/certificates total","26","12","14","0","0","0","5","1","4","0","0","0","4","3","1","0","0","0","14","8","6","3","0","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40.0501'","Chemistry, General","Bachelor's degree","21","9","12","0","0","0","3","0","3","0","0","0","3","2","1","0","0","0","12","7","5","3","0","3","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2018","First major","'40.0501'","Chemistry, General","Degrees total","21","9","12","0","0","0","3","0","3","0","0","0","3","2","1","0","0","0","12","7","5","3","0","3","0","0","0","0","0","0","-2"
