"unitid","institution name","year","C2011_A.First or Second Major","C2011_A.CIP Code -  2010 Classification","CipTitle","C2011_A.Award Level code","C2011_A_RV.Grand total","C2011_A_RV.Grand total men","C2011_A_RV.Grand total women","C2011_A_RV.American Indian or Alaska Native total","C2011_A_RV.American Indian or Alaska Native men","C2011_A_RV.American Indian or Alaska Native women","C2011_A_RV.Asian total","C2011_A_RV.Asian men","C2011_A_RV.Asian women","C2011_A_RV.Black or African American total","C2011_A_RV.Black or African American men","C2011_A_RV.Black or African American women","C2011_A_RV.Hispanic or Latino total","C2011_A_RV.Hispanic or Latino men","C2011_A_RV.Hispanic or Latino women","C2011_A_RV.Native Hawaiian or Other Pacific Islander total","C2011_A_RV.Native Hawaiian or Other Pacific Islander men","C2011_A_RV.Native Hawaiian or Other Pacific Islander women","C2011_A_RV.White total","C2011_A_RV.White men","C2011_A_RV.White women","C2011_A_RV.Two or more races total","C2011_A_RV.Two or more races men","C2011_A_RV.Two or more races women","C2011_A_RV.Race/ethnicity unknown total","C2011_A_RV.Race/ethnicity unknown men","C2011_A_RV.Race/ethnicity unknown women","C2011_A_RV.Nonresident alien total","C2011_A_RV.Nonresident alien men","C2011_A_RV.Nonresident alien women","IDX_C"
"100654","Alabama A & M University","2011","First major","'40'","Physical Sciences","Bachelor's degree","14","4","10","0","0","0","0","0","0","14","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40'","Physical Sciences","Master's degree","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40'","Physical Sciences","Degrees total","17","7","10","0","0","0","0","0","0","16","6","10","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40'","Physical Sciences","Degrees/certificates total","17","7","10","0","0","0","0","0","0","16","6","10","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.05'","Chemistry","Bachelor's degree","11","1","10","0","0","0","0","0","0","11","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.05'","Chemistry","Degrees total","11","1","10","0","0","0","0","0","0","11","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.05'","Chemistry","Degrees/certificates total","11","1","10","0","0","0","0","0","0","11","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0501'","Chemistry, General","Bachelor's degree","11","1","10","0","0","0","0","0","0","11","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0501'","Chemistry, General","Degrees total","11","1","10","0","0","0","0","0","0","11","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0501'","Chemistry, General","Degrees/certificates total","11","1","10","0","0","0","0","0","0","11","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.08'","Physics","Bachelor's degree","3","3","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.08'","Physics","Master's degree","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.08'","Physics","Degrees total","6","6","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.08'","Physics","Degrees/certificates total","6","6","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.08'","Physics","Doctor's degree - research/scholarship (new degree classification)","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0801'","Physics, General","Bachelor's degree","3","3","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0801'","Physics, General","Master's degree","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0801'","Physics, General","Degrees total","5","5","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0801'","Physics, General","Degrees/certificates total","5","5","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0899'","Physics, Other","Degrees total","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0899'","Physics, Other","Degrees/certificates total","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100654","Alabama A & M University","2011","First major","'40.0899'","Physics, Other","Doctor's degree - research/scholarship (new degree classification)","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40'","Physical Sciences","Bachelor's degree","32","20","12","0","0","0","2","1","1","2","1","1","2","1","1","0","0","0","25","16","9","1","1","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40'","Physical Sciences","Master's degree","23","13","10","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","16","10","6","0","0","0","0","0","0","5","2","3","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40'","Physical Sciences","Degrees total","62","35","27","0","0","0","2","1","1","3","2","1","3","1","2","0","0","0","44","28","16","1","1","0","0","0","0","9","2","7","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40'","Physical Sciences","Degrees/certificates total","62","35","27","0","0","0","2","1","1","3","2","1","3","1","2","0","0","0","44","28","16","1","1","0","0","0","0","9","2","7","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","7","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","4","0","4","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.04'","Atmospheric Sciences and Meteorology","Master's degree","9","5","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","7","4","3","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees total","13","7","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","10","6","4","0","0","0","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees/certificates total","13","7","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","10","6","4","0","0","0","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.04'","Atmospheric Sciences and Meteorology","Doctor's degree - research/scholarship (new degree classification)","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Master's degree","9","5","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","7","4","3","0","0","0","0","0","0","1","1","0","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees total","13","7","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","10","6","4","0","0","0","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Degrees/certificates total","13","7","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","10","6","4","0","0","0","0","0","0","2","1","1","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Doctor's degree - research/scholarship (new degree classification)","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","0","1","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.05'","Chemistry","Bachelor's degree","11","5","6","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","8","4","4","1","1","0","0","0","0","0","0","0","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.05'","Chemistry","Master's degree","4","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.05'","Chemistry","Degrees total","15","7","8","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","9","5","4","1","1","0","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.05'","Chemistry","Degrees/certificates total","15","7","8","0","0","0","0","0","0","2","1","1","1","0","1","0","0","0","9","5","4","1","1","0","0","0","0","2","0","2","-2"
"100706","University of Alabama in Huntsville","2011","First major","'40.0501'","Chemistry, General","Bachelor's degree","11","5","6","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","8","4","4","1","1","0","0","0","0","0","0","0","-2"
