"unitid","institution name","year","C2014_A.First or Second Major","C2014_A.CIP Code -  2010 Classification","CipTitle","C2014_A.Award Level code","C2014_A_RV.Grand total","C2014_A_RV.Grand total men","C2014_A_RV.Grand total women","C2014_A_RV.American Indian or Alaska Native total","C2014_A_RV.American Indian or Alaska Native men","C2014_A_RV.American Indian or Alaska Native women","C2014_A_RV.Asian total","C2014_A_RV.Asian men","C2014_A_RV.Asian women","C2014_A_RV.Black or African American total","C2014_A_RV.Black or African American men","C2014_A_RV.Black or African American women","C2014_A_RV.Hispanic or Latino total","C2014_A_RV.Hispanic or Latino men","C2014_A_RV.Hispanic or Latino women","C2014_A_RV.Native Hawaiian or Other Pacific Islander total","C2014_A_RV.Native Hawaiian or Other Pacific Islander men","C2014_A_RV.Native Hawaiian or Other Pacific Islander women","C2014_A_RV.White total","C2014_A_RV.White men","C2014_A_RV.White women","C2014_A_RV.Two or more races total","C2014_A_RV.Two or more races men","C2014_A_RV.Two or more races women","C2014_A_RV.Race/ethnicity unknown total","C2014_A_RV.Race/ethnicity unknown men","C2014_A_RV.Race/ethnicity unknown women","C2014_A_RV.Nonresident alien total","C2014_A_RV.Nonresident alien men","C2014_A_RV.Nonresident alien women","IDX_C"
"110097","Biola University","2014","First major","'40'","Physical Sciences","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110097","Biola University","2014","First major","'40'","Physical Sciences","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110097","Biola University","2014","First major","'40'","Physical Sciences","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110097","Biola University","2014","First major","'40.01'","Physical Sciences","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110097","Biola University","2014","First major","'40.01'","Physical Sciences","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110097","Biola University","2014","First major","'40.01'","Physical Sciences","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110097","Biola University","2014","First major","'40.0101'","Physical Sciences","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110097","Biola University","2014","First major","'40.0101'","Physical Sciences","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110097","Biola University","2014","First major","'40.0101'","Physical Sciences","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40'","Physical Sciences","Bachelor's degree","77","56","21","0","0","0","6","4","2","1","1","0","8","6","2","1","1","0","54","38","16","5","4","1","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40'","Physical Sciences","Master's degree","7","5","2","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40'","Physical Sciences","Degrees total","84","61","23","0","0","0","10","6","4","1","1","0","8","6","2","1","1","0","57","41","16","5","4","1","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40'","Physical Sciences","Degrees/certificates total","84","61","23","0","0","0","10","6","4","1","1","0","8","6","2","1","1","0","57","41","16","5","4","1","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.05'","Chemistry","Bachelor's degree","24","14","10","0","0","0","2","0","2","1","1","0","4","4","0","0","0","0","15","8","7","2","1","1","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.05'","Chemistry","Master's degree","7","5","2","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.05'","Chemistry","Degrees total","31","19","12","0","0","0","6","2","4","1","1","0","4","4","0","0","0","0","18","11","7","2","1","1","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.05'","Chemistry","Degrees/certificates total","31","19","12","0","0","0","6","2","4","1","1","0","4","4","0","0","0","0","18","11","7","2","1","1","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0501'","Chemistry, General","Bachelor's degree","24","14","10","0","0","0","2","0","2","1","1","0","4","4","0","0","0","0","15","8","7","2","1","1","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0501'","Chemistry, General","Degrees total","24","14","10","0","0","0","2","0","2","1","1","0","4","4","0","0","0","0","15","8","7","2","1","1","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0501'","Chemistry, General","Degrees/certificates total","24","14","10","0","0","0","2","0","2","1","1","0","4","4","0","0","0","0","15","8","7","2","1","1","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0507'","Polymer Chemistry","Master's degree","7","5","2","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0507'","Polymer Chemistry","Degrees total","7","5","2","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0507'","Polymer Chemistry","Degrees/certificates total","7","5","2","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","20","14","6","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","15","10","5","1","1","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","20","14","6","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","15","10","5","1","1","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","20","14","6","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","15","10","5","1","1","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Bachelor's degree","20","14","6","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","15","10","5","1","1","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees total","20","14","6","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","15","10","5","1","1","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees/certificates total","20","14","6","0","0","0","0","0","0","0","0","0","3","2","1","1","1","0","15","10","5","1","1","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.08'","Physics","Bachelor's degree","33","28","5","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","24","20","4","2","2","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.08'","Physics","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.08'","Physics","Degrees total","33","28","5","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","24","20","4","2","2","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.08'","Physics","Degrees/certificates total","33","28","5","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","24","20","4","2","2","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0801'","Physics, General","Bachelor's degree","33","28","5","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","24","20","4","2","2","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0801'","Physics, General","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0801'","Physics, General","Degrees total","33","28","5","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","24","20","4","2","2","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","First major","'40.0801'","Physics, General","Degrees/certificates total","33","28","5","0","0","0","4","4","0","0","0","0","1","0","1","0","0","0","24","20","4","2","2","0","2","2","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40'","Physical Sciences","Bachelor's degree","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40'","Physical Sciences","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40'","Physical Sciences","Degrees total","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40'","Physical Sciences","Degrees/certificates total","3","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.05'","Chemistry","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.05'","Chemistry","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.05'","Chemistry","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.0501'","Chemistry, General","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.0501'","Chemistry, General","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.08'","Physics","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.08'","Physics","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.08'","Physics","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.08'","Physics","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.0801'","Physics, General","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.0801'","Physics, General","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.0801'","Physics, General","Degrees total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110422","California Polytechnic State University-San Luis Obispo","2014","Second major","'40.0801'","Physics, General","Degrees/certificates total","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"111948","Chapman University","2014","First major","'40'","Physical Sciences","Bachelor's degree","4","3","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"111948","Chapman University","2014","First major","'40'","Physical Sciences","Degrees total","4","3","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"111948","Chapman University","2014","First major","'40'","Physical Sciences","Degrees/certificates total","4","3","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"111948","Chapman University","2014","First major","'40.05'","Chemistry","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2014","First major","'40.05'","Chemistry","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2014","First major","'40.05'","Chemistry","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2014","First major","'40.0501'","Chemistry, General","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2014","First major","'40.0501'","Chemistry, General","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2014","First major","'40.0501'","Chemistry, General","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"111948","Chapman University","2014","First major","'40.08'","Physics","Bachelor's degree","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"111948","Chapman University","2014","First major","'40.08'","Physics","Degrees total","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"111948","Chapman University","2014","First major","'40.08'","Physics","Degrees/certificates total","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"111948","Chapman University","2014","First major","'40.0810'","Theoretical and Mathematical Physics","Bachelor's degree","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"111948","Chapman University","2014","First major","'40.0810'","Theoretical and Mathematical Physics","Degrees total","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"111948","Chapman University","2014","First major","'40.0810'","Theoretical and Mathematical Physics","Degrees/certificates total","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","-2"
"112260","Claremont McKenna College","2014","First major","'40'","Physical Sciences","Bachelor's degree","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","2","1","1","1","1","0","-2"
"112260","Claremont McKenna College","2014","First major","'40'","Physical Sciences","Degrees total","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","2","1","1","1","1","0","-2"
"112260","Claremont McKenna College","2014","First major","'40'","Physical Sciences","Degrees/certificates total","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","2","1","1","1","1","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.05'","Chemistry","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.05'","Chemistry","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.05'","Chemistry","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.0501'","Chemistry, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.0501'","Chemistry, General","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.0501'","Chemistry, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.0601'","Geology/Earth Science, General","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.08'","Physics","Bachelor's degree","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1","1","1","1","0","-2"
"112260","Claremont McKenna College","2014","First major","'40.08'","Physics","Degrees total","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","2","1","1","1","1","0","-2"
