"unitid","institution name","year","C2016_A.First or Second Major","C2016_A.CIP Code -  2010 Classification","CipTitle","C2016_A.Award Level code","C2016_A_RV.Grand total","C2016_A_RV.Grand total men","C2016_A_RV.Grand total women","C2016_A_RV.American Indian or Alaska Native total","C2016_A_RV.American Indian or Alaska Native men","C2016_A_RV.American Indian or Alaska Native women","C2016_A_RV.Asian total","C2016_A_RV.Asian men","C2016_A_RV.Asian women","C2016_A_RV.Black or African American total","C2016_A_RV.Black or African American men","C2016_A_RV.Black or African American women","C2016_A_RV.Hispanic or Latino total","C2016_A_RV.Hispanic or Latino men","C2016_A_RV.Hispanic or Latino women","C2016_A_RV.Native Hawaiian or Other Pacific Islander total","C2016_A_RV.Native Hawaiian or Other Pacific Islander men","C2016_A_RV.Native Hawaiian or Other Pacific Islander women","C2016_A_RV.White total","C2016_A_RV.White men","C2016_A_RV.White women","C2016_A_RV.Two or more races total","C2016_A_RV.Two or more races men","C2016_A_RV.Two or more races women","C2016_A_RV.Race/ethnicity unknown total","C2016_A_RV.Race/ethnicity unknown men","C2016_A_RV.Race/ethnicity unknown women","C2016_A_RV.Nonresident alien total","C2016_A_RV.Nonresident alien men","C2016_A_RV.Nonresident alien women","IDX_C"
"109350","Antelope Valley College","2016","First major","'40'","Physical Sciences","Associate's degree","58","28","30","0","0","0","5","3","2","2","0","2","40","20","20","0","0","0","8","3","5","3","2","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2016","First major","'40'","Physical Sciences","Degrees total","58","28","30","0","0","0","5","3","2","2","0","2","40","20","20","0","0","0","8","3","5","3","2","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2016","First major","'40'","Physical Sciences","Degrees/certificates total","58","28","30","0","0","0","5","3","2","2","0","2","40","20","20","0","0","0","8","3","5","3","2","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2016","First major","'40.01'","Physical Sciences","Associate's degree","41","19","22","0","0","0","4","2","2","2","0","2","26","14","12","0","0","0","7","2","5","2","1","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2016","First major","'40.01'","Physical Sciences","Degrees total","41","19","22","0","0","0","4","2","2","2","0","2","26","14","12","0","0","0","7","2","5","2","1","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2016","First major","'40.01'","Physical Sciences","Degrees/certificates total","41","19","22","0","0","0","4","2","2","2","0","2","26","14","12","0","0","0","7","2","5","2","1","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2016","First major","'40.0101'","Physical Sciences","Associate's degree","41","19","22","0","0","0","4","2","2","2","0","2","26","14","12","0","0","0","7","2","5","2","1","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2016","First major","'40.0101'","Physical Sciences","Degrees total","41","19","22","0","0","0","4","2","2","2","0","2","26","14","12","0","0","0","7","2","5","2","1","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2016","First major","'40.0101'","Physical Sciences","Degrees/certificates total","41","19","22","0","0","0","4","2","2","2","0","2","26","14","12","0","0","0","7","2","5","2","1","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2016","First major","'40.08'","Physics","Associate's degree","17","9","8","0","0","0","1","1","0","0","0","0","14","6","8","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","-2"
