"unitid","institution name","year","C2017_A.First or Second Major","C2017_A.CIP Code -  2010 Classification","CipTitle","C2017_A.Award Level code","C2017_A_RV.Grand total","C2017_A_RV.Grand total men","C2017_A_RV.Grand total women","C2017_A_RV.American Indian or Alaska Native total","C2017_A_RV.American Indian or Alaska Native men","C2017_A_RV.American Indian or Alaska Native women","C2017_A_RV.Asian total","C2017_A_RV.Asian men","C2017_A_RV.Asian women","C2017_A_RV.Black or African American total","C2017_A_RV.Black or African American men","C2017_A_RV.Black or African American women","C2017_A_RV.Hispanic or Latino total","C2017_A_RV.Hispanic or Latino men","C2017_A_RV.Hispanic or Latino women","C2017_A_RV.Native Hawaiian or Other Pacific Islander total","C2017_A_RV.Native Hawaiian or Other Pacific Islander men","C2017_A_RV.Native Hawaiian or Other Pacific Islander women","C2017_A_RV.White total","C2017_A_RV.White men","C2017_A_RV.White women","C2017_A_RV.Two or more races total","C2017_A_RV.Two or more races men","C2017_A_RV.Two or more races women","C2017_A_RV.Race/ethnicity unknown total","C2017_A_RV.Race/ethnicity unknown men","C2017_A_RV.Race/ethnicity unknown women","C2017_A_RV.Nonresident alien total","C2017_A_RV.Nonresident alien men","C2017_A_RV.Nonresident alien women","IDX_C"
"109350","Antelope Valley College","2017","First major","'40'","Physical Sciences","Associate's degree","48","30","18","0","0","0","6","3","3","1","0","1","20","11","9","0","0","0","17","12","5","2","2","0","1","1","0","1","1","0","-2"
"109350","Antelope Valley College","2017","First major","'40'","Physical Sciences","Degrees total","48","30","18","0","0","0","6","3","3","1","0","1","20","11","9","0","0","0","17","12","5","2","2","0","1","1","0","1","1","0","-2"
"109350","Antelope Valley College","2017","First major","'40'","Physical Sciences","Degrees/certificates total","48","30","18","0","0","0","6","3","3","1","0","1","20","11","9","0","0","0","17","12","5","2","2","0","1","1","0","1","1","0","-2"
"109350","Antelope Valley College","2017","First major","'40.01'","Physical Sciences","Associate's degree","33","17","16","0","0","0","4","2","2","1","0","1","14","6","8","0","0","0","10","5","5","2","2","0","1","1","0","1","1","0","-2"
"109350","Antelope Valley College","2017","First major","'40.01'","Physical Sciences","Degrees total","33","17","16","0","0","0","4","2","2","1","0","1","14","6","8","0","0","0","10","5","5","2","2","0","1","1","0","1","1","0","-2"
"109350","Antelope Valley College","2017","First major","'40.01'","Physical Sciences","Degrees/certificates total","33","17","16","0","0","0","4","2","2","1","0","1","14","6","8","0","0","0","10","5","5","2","2","0","1","1","0","1","1","0","-2"
"109350","Antelope Valley College","2017","First major","'40.0101'","Physical Sciences","Associate's degree","33","17","16","0","0","0","4","2","2","1","0","1","14","6","8","0","0","0","10","5","5","2","2","0","1","1","0","1","1","0","-2"
"109350","Antelope Valley College","2017","First major","'40.0101'","Physical Sciences","Degrees total","33","17","16","0","0","0","4","2","2","1","0","1","14","6","8","0","0","0","10","5","5","2","2","0","1","1","0","1","1","0","-2"
"109350","Antelope Valley College","2017","First major","'40.0101'","Physical Sciences","Degrees/certificates total","33","17","16","0","0","0","4","2","2","1","0","1","14","6","8","0","0","0","10","5","5","2","2","0","1","1","0","1","1","0","-2"
"109350","Antelope Valley College","2017","First major","'40.08'","Physics","Associate's degree","15","13","2","0","0","0","2","1","1","0","0","0","6","5","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2017","First major","'40.08'","Physics","Degrees total","15","13","2","0","0","0","2","1","1","0","0","0","6","5","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2017","First major","'40.08'","Physics","Degrees/certificates total","15","13","2","0","0","0","2","1","1","0","0","0","6","5","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2017","First major","'40.0801'","Physics, General","Associate's degree","15","13","2","0","0","0","2","1","1","0","0","0","6","5","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2017","First major","'40.0801'","Physics, General","Degrees total","15","13","2","0","0","0","2","1","1","0","0","0","6","5","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2017","First major","'40.0801'","Physics, General","Degrees/certificates total","15","13","2","0","0","0","2","1","1","0","0","0","6","5","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2017","First major","'40'","Physical Sciences","Bachelor's degree","10","5","5","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","3","1","2","2","0","2","0","0","0","1","1","0","-2"
"109785","Azusa Pacific University","2017","First major","'40'","Physical Sciences","Degrees total","10","5","5","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","3","1","2","2","0","2","0","0","0","1","1","0","-2"
"109785","Azusa Pacific University","2017","First major","'40'","Physical Sciences","Degrees/certificates total","10","5","5","0","0","0","3","2","1","0","0","0","1","1","0","0","0","0","3","1","2","2","0","2","0","0","0","1","1","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.05'","Chemistry","Bachelor's degree","5","2","3","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.05'","Chemistry","Degrees total","5","2","3","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.05'","Chemistry","Degrees/certificates total","5","2","3","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.0501'","Chemistry, General","Bachelor's degree","5","2","3","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.0501'","Chemistry, General","Degrees total","5","2","3","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.0501'","Chemistry, General","Degrees/certificates total","5","2","3","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.99'","Physical Sciences, Other","Bachelor's degree","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.99'","Physical Sciences, Other","Degrees total","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.99'","Physical Sciences, Other","Degrees/certificates total","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.9999'","Physical Sciences, Other","Bachelor's degree","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.9999'","Physical Sciences, Other","Degrees total","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","-2"
"109785","Azusa Pacific University","2017","First major","'40.9999'","Physical Sciences, Other","Degrees/certificates total","5","3","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","-2"
"109819","Bakersfield College","2017","First major","'40'","Physical Sciences","Associate's degree","23","17","6","0","0","0","3","2","1","0","0","0","13","10","3","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40'","Physical Sciences","Degrees total","23","17","6","0","0","0","3","2","1","0","0","0","13","10","3","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40'","Physical Sciences","Degrees/certificates total","23","17","6","0","0","0","3","2","1","0","0","0","13","10","3","0","0","0","7","5","2","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.05'","Chemistry","Associate's degree","6","5","1","0","0","0","1","0","1","0","0","0","3","3","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.05'","Chemistry","Degrees total","6","5","1","0","0","0","1","0","1","0","0","0","3","3","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.05'","Chemistry","Degrees/certificates total","6","5","1","0","0","0","1","0","1","0","0","0","3","3","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.0501'","Chemistry, General","Associate's degree","6","5","1","0","0","0","1","0","1","0","0","0","3","3","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.0501'","Chemistry, General","Degrees total","6","5","1","0","0","0","1","0","1","0","0","0","3","3","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.0501'","Chemistry, General","Degrees/certificates total","6","5","1","0","0","0","1","0","1","0","0","0","3","3","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.06'","Geological and Earth Sciences/Geosciences","Associate's degree","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.0601'","Geology/Earth Science, General","Associate's degree","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.0601'","Geology/Earth Science, General","Degrees total","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.08'","Physics","Associate's degree","15","12","3","0","0","0","2","2","0","0","0","0","8","7","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.08'","Physics","Degrees total","15","12","3","0","0","0","2","2","0","0","0","0","8","7","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.08'","Physics","Degrees/certificates total","15","12","3","0","0","0","2","2","0","0","0","0","8","7","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.0801'","Physics, General","Associate's degree","15","12","3","0","0","0","2","2","0","0","0","0","8","7","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.0801'","Physics, General","Degrees total","15","12","3","0","0","0","2","2","0","0","0","0","8","7","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"109819","Bakersfield College","2017","First major","'40.0801'","Physics, General","Degrees/certificates total","15","12","3","0","0","0","2","2","0","0","0","0","8","7","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"110361","California Baptist University","2017","First major","'40'","Physical Sciences","Bachelor's degree","3","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2017","First major","'40'","Physical Sciences","Degrees total","3","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2017","First major","'40'","Physical Sciences","Degrees/certificates total","3","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2017","First major","'40.05'","Chemistry","Bachelor's degree","3","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2017","First major","'40.05'","Chemistry","Degrees total","3","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2017","First major","'40.05'","Chemistry","Degrees/certificates total","3","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2017","First major","'40.0501'","Chemistry, General","Bachelor's degree","3","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2017","First major","'40.0501'","Chemistry, General","Degrees total","3","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110361","California Baptist University","2017","First major","'40.0501'","Chemistry, General","Degrees/certificates total","3","0","3","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2017","First major","'40'","Physical Sciences","Bachelor's degree","15","9","6","0","0","0","0","0","0","0","0","0","5","3","2","1","1","0","8","5","3","0","0","0","0","0","0","1","0","1","-2"
"110413","California Lutheran University","2017","First major","'40'","Physical Sciences","Degrees total","15","9","6","0","0","0","0","0","0","0","0","0","5","3","2","1","1","0","8","5","3","0","0","0","0","0","0","1","0","1","-2"
"110413","California Lutheran University","2017","First major","'40'","Physical Sciences","Degrees/certificates total","15","9","6","0","0","0","0","0","0","0","0","0","5","3","2","1","1","0","8","5","3","0","0","0","0","0","0","1","0","1","-2"
"110413","California Lutheran University","2017","First major","'40.05'","Chemistry","Bachelor's degree","6","1","5","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2017","First major","'40.05'","Chemistry","Degrees total","6","1","5","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2017","First major","'40.05'","Chemistry","Degrees/certificates total","6","1","5","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2017","First major","'40.0501'","Chemistry, General","Bachelor's degree","6","1","5","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
"110413","California Lutheran University","2017","First major","'40.0501'","Chemistry, General","Degrees total","6","1","5","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","-2"
