"unitid","institution name","year","C2019_A.First or Second Major","C2019_A.CIP Code -  2010 Classification","CipTitle","C2019_A.Award Level code","C2019_A_RV.Grand total","C2019_A_RV.Grand total men","C2019_A_RV.Grand total women","C2019_A_RV.American Indian or Alaska Native total","C2019_A_RV.American Indian or Alaska Native men","C2019_A_RV.American Indian or Alaska Native women","C2019_A_RV.Asian total","C2019_A_RV.Asian men","C2019_A_RV.Asian women","C2019_A_RV.Black or African American total","C2019_A_RV.Black or African American men","C2019_A_RV.Black or African American women","C2019_A_RV.Hispanic or Latino total","C2019_A_RV.Hispanic or Latino men","C2019_A_RV.Hispanic or Latino women","C2019_A_RV.Native Hawaiian or Other Pacific Islander total","C2019_A_RV.Native Hawaiian or Other Pacific Islander men","C2019_A_RV.Native Hawaiian or Other Pacific Islander women","C2019_A_RV.White total","C2019_A_RV.White men","C2019_A_RV.White women","C2019_A_RV.Two or more races total","C2019_A_RV.Two or more races men","C2019_A_RV.Two or more races women","C2019_A_RV.Race/ethnicity unknown total","C2019_A_RV.Race/ethnicity unknown men","C2019_A_RV.Race/ethnicity unknown women","C2019_A_RV.Nonresident alien total","C2019_A_RV.Nonresident alien men","C2019_A_RV.Nonresident alien women","IDX_C"
"109350","Antelope Valley College","2019","First major","'40'","Physical Sciences","Associate's degree","117","53","64","0","0","0","15","9","6","0","0","0","69","26","43","0","0","0","26","12","14","6","5","1","1","1","0","0","0","0","-2"
"109350","Antelope Valley College","2019","First major","'40'","Physical Sciences","Degrees total","117","53","64","0","0","0","15","9","6","0","0","0","69","26","43","0","0","0","26","12","14","6","5","1","1","1","0","0","0","0","-2"
"109350","Antelope Valley College","2019","First major","'40'","Physical Sciences","Degrees/certificates total","117","53","64","0","0","0","15","9","6","0","0","0","69","26","43","0","0","0","26","12","14","6","5","1","1","1","0","0","0","0","-2"
"109350","Antelope Valley College","2019","First major","'40.01'","Physical Sciences","Associate's degree","49","19","30","0","0","0","3","2","1","0","0","0","32","10","22","0","0","0","11","5","6","3","2","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2019","First major","'40.01'","Physical Sciences","Degrees total","49","19","30","0","0","0","3","2","1","0","0","0","32","10","22","0","0","0","11","5","6","3","2","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2019","First major","'40.01'","Physical Sciences","Degrees/certificates total","49","19","30","0","0","0","3","2","1","0","0","0","32","10","22","0","0","0","11","5","6","3","2","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2019","First major","'40.0101'","Physical Sciences","Associate's degree","49","19","30","0","0","0","3","2","1","0","0","0","32","10","22","0","0","0","11","5","6","3","2","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2019","First major","'40.0101'","Physical Sciences","Degrees total","49","19","30","0","0","0","3","2","1","0","0","0","32","10","22","0","0","0","11","5","6","3","2","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2019","First major","'40.0101'","Physical Sciences","Degrees/certificates total","49","19","30","0","0","0","3","2","1","0","0","0","32","10","22","0","0","0","11","5","6","3","2","1","0","0","0","0","0","0","-2"
"109350","Antelope Valley College","2019","First major","'40.05'","Chemistry","Associate's degree","31","10","21","0","0","0","5","2","3","0","0","0","19","6","13","0","0","0","6","1","5","1","1","0","0","0","0","0","0","0","-2"
